t,class,wait_h,travel_h,response_h,sla_h,overtime
187.15681032511816,seasonal,0.6298421408170611,0.7177220910631077,1.3475642318801688,12.0,0
188.10038817778576,seasonal,0.08616429546168547,0.9736079806575129,1.0597722761191983,12.0,0
181.80570922285975,routine,6.904251290987446,0.6599100317467526,7.564161322734199,24.0,0
181.3429222261174,routine,7.108814562074741,0.9736079806575129,8.082422542732253,24.0,0
181.81055021982962,routine,7.609929155108318,0.6659438790168433,8.275873034125162,24.0,0
181.91119572560584,routine,7.564744370932544,0.6599100317467526,8.224654402679297,24.0,0
182.40184233307122,routine,7.19150888471674,0.7919122426127785,7.983421127329518,24.0,0
183.3911433919296,routine,6.442972630422929,0.3513634158531591,6.794336046276088,24.0,0
185.47491213320288,routine,5.140377880483754,0.3190807107927397,5.459458591276494,24.0,0
183.41001920126232,routine,6.511740546193835,1.0255029253980703,7.537243471591905,24.0,0
185.63331980280924,routine,5.175100031086146,0.6659438790168433,5.841043910102989,24.0,0
185.86968168265648,routine,5.274311745063585,0.3513634158531591,5.625675160916744,24.0,0
185.72576403177538,routine,5.209659525624204,0.668926378609784,5.878585904233988,24.0,0
190.15281947371548,seasonal,0.42577098958682313,0.9736079806575129,1.399378970244336,12.0,0
191.5971514570128,emergency,0.0,0.3190807107927397,0.3190807107927397,4.0,0
191.93103365082024,critical,0.0,0.6599100317467526,0.6599100317467526,2.0,0
186.01220747890508,routine,5.8760975755794504,0.6659438790168433,6.542041454596294,24.0,0
185.93636474817373,routine,5.641433726707504,0.9736079806575129,6.615041707365017,24.0,0
191.6983954146061,seasonal,0.17043466979907862,1.0255029253980703,1.195937595197149,12.0,0
186.5287553983728,routine,5.7144734476367205,0.4353805806418104,6.149854028278531,24.0,0
186.39200126091183,routine,5.720407567362514,0.668926378609784,6.389333945972298,24.0,0
192.92010940932994,emergency,0.0,0.4353805806418104,0.4353805806418104,4.0,0
186.63597590865038,routine,5.737956068177425,1.0255029253980703,6.763458993575496,24.0,0
186.90611152484078,routine,5.962017341460921,0.668926378609784,6.6309437200707055,24.0,0
192.45758542654625,critical,0.0,0.7177220910631077,0.7177220910631077,2.0,0
187.32760869528985,routine,5.904150014976324,0.6396923088485589,6.543842323824883,24.0,0
188.68714975590487,routine,4.861350050599441,0.4353805806418104,5.296730631241251,24.0,0
193.24586732152355,emergency,0.0,0.6599100317467526,0.6599100317467526,4.0,0
187.59849084898403,routine,5.843780600688916,0.6659438790168433,6.50972447970576,24.0,0
189.3204095057906,routine,4.265439406167644,0.6659438790168433,4.931383285184488,24.0,0
191.7312700139858,routine,2.3725532124385325,0.3190807107927397,2.6916339232312723,24.0,0
190.03152126953051,routine,3.7729035882510686,0.7919122426127785,4.564815830863847,24.0,0
196.10110387364045,routine,0.0,0.3190807107927397,0.3190807107927397,24.0,0
196.06612395306396,seasonal,0.0,0.6396923088485589,0.6396923088485589,12.0,0
196.78940940089706,routine,0.0,0.4353805806418104,0.4353805806418104,24.0,0
196.2660566782496,seasonal,0.0,1.0255029253980703,1.0255029253980703,12.0,0
197.4150881430567,routine,0.0,0.3190807107927397,0.3190807107927397,24.0,0
198.13787400699377,seasonal,0.0,0.3190807107927397,0.3190807107927397,12.0,0
198.27741689862694,emergency,0.0,0.4353805806418104,0.4353805806418104,4.0,0
198.41245600304967,routine,0.0,0.4353805806418104,0.4353805806418104,24.0,0
199.0249292217158,routine,0.0,0.3190807107927397,0.3190807107927397,24.0,0
199.41653201543863,routine,0.0,0.3513634158531591,0.3513634158531591,24.0,0
199.66238436361485,critical,0.0,0.3513634158531591,0.3513634158531591,2.0,0
199.37626109453535,critical,0.0,0.6599100317467526,0.6599100317467526,2.0,0
199.34432918152697,critical,0.0,0.6599100317467526,0.6599100317467526,2.0,0
199.34834068456726,routine,0.0,0.4353805806418104,0.4353805806418104,24.0,0
198.77844357224697,routine,0.0,1.0255029253980703,1.0255029253980703,24.0,0
200.22321406440435,seasonal,0.0,0.7177220910631077,0.7177220910631077,12.0,0
200.6241841418735,seasonal,0.0,0.3513634158531591,0.3513634158531591,12.0,0
200.2013967584333,seasonal,0.0,0.6659438790168433,0.6659438790168433,12.0,0
200.53222920788977,seasonal,0.0,0.7919122426127785,0.7919122426127785,12.0,0
200.66783214473784,routine,0.3686318546953089,0.3513634158531591,0.719995270548468,24.0,0
200.627797557744,routine,0.32252747097692236,0.7177220910631077,1.04024956204003,24.0,0
200.20030973637515,routine,0.0,1.0255029253980703,1.0255029253980703,24.0,0
201.79373803199442,routine,0.05977904482696772,0.3190807107927397,0.3788597556197074,24.0,0
201.95431308613695,seasonal,0.14552460595874095,0.6659438790168433,0.8114684849755842,12.0,0
